paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body
2019/102,"Suanne Airhart,Hershel Yellen,Tyree Nonemaker,Kathern Lorange,Wen Bayird,Erwin Balwinski","33,34,35,36,37,38",Mouth Actions in Sign Languages: An Empirical Study of Irish Sign Language,2019,Reject,Reject,Tom unfolded the camp chairs. My father grows rice. I'll go to the library tomorrow. Tom thought that he was a goner. Tom doesn't seem to be as tempted to do that as Mary seems to be. Mennad and Baya went to the gas station. We'll stay here for as long as we can. Tom seems distraught. I'd been warned not to do that. Black absorbs light. We dreamed of five thousand subscribers but instead succeeded with a mere tenth of this number. Tom and Mary are hugging each other naked.,NA
2019/103,"Grayce Lohr,Tabitha Frawkin,Ariane Arnt,Billy Forsthoffer,Marline Scheidecker,Sid Horikoshi","39,40,41,42,43,44",Steering epistemic access in higher education in South Africa: institucional dilemmas,2019,Reject,Reject,"I'd like to know why Tom and Mary aren't here today. We did everything together. Did you ask him to leave? I work at Harvard. Tom is helping Mary as well. I have to shine my shoes. There's not much Tom can do about that now. I wonder whether Tom is guilty. I'm glad we saw him. She dumped me. Do you want me to call you a taxi? She declared him to be dishonest. I was very annoyed. She could quit if she wanted to. Tom and I are like-minded. Sami placed the ring back into the box. Tom said that Mary can't win. If it tastes bad, spit it out. We spent about three months in Australia.",NA
2019/104,"Moshe Tennyson,Leigha Puryear,Shakira Heidtke","45,46,47",Capabilities-Based Planning for Energy Security at Department of Defense Installations,2019,Accept,Reject,"And this is how we cook the tourists. I am very proud of the job I chose myself. They began to walk after a while. Sami and Layla were fighting each other. Russians never smile. He was kind enough to lead me to the ticket counter. I'm not allowed to go there. Shaffer said any non-native species that is introduced would have to be carefully picked to minimize the risk of causing harm to the existing wildlife population in the city and beyond. Eat your soup while it's warm. It seemed like such a simple idea. He stayed in this hotel for two days. Sami got on his knees. I usually drink green tea with dinner. The accused tried to justify his actions. I didn't think you were needed. My coach helped me. Tom went out alone. Mennad got rid of those scars. When Facebook didn't exist, what was I doing to talk crap? We always eat breakfast in the kitchen.",NA
2019/105,"Jennette Truly,Emmy Farfalla,Nakia Juliusson,Jenniffer Biber","48,49,50,51",Oral Literature in the Digital Age: Archiving Orality and Connecting with Communities,2019,Accept,Reject,"Tom went straight home after work. We hate Halloween. ""If you don't get in our way any more, I could see my way to letting bygones be bygones."" ""That's remarkably generous ..."" Mary looked down at her broken leg. Please don't leave me again. Let's just try and have a good time.",NA
2019/106,"Zina Goeller,Fallon Schiefelbein,Hassie Krysinski,Daine Goger","52,53,54,55",Media and Participation: A site of ideological-democratic struggle,2019,Accept,Accept,Sami found this pretty irritating. I got so mad I wasn't able to speak. Tom said that Mary wasn't the only one who didn't like doing that. We'll never do that. It wouldn't hurt you to smile. Maybe that won't happen. Sami wanted to go find the guy and fight him. Tom likes working hard. Tom said he'd be very quiet. Tom went back to Australia in order to be with Mary. Do you think I did it? Tom's French is coming along pretty well. I haven't sent an email to anyone today. Tom said he hopes you won't do that alone.,NA
2019/107,"Connie Baldearena,Deanne Bainbridge,Giuseppe Anos,Viki Ondik","56,57,58,59",The Han: China's Diverse Majority,2019,Accept,Accept,I only know a few words. The girl wanted to monopolize her father's affection and tended to view her mother as a competitor. It was decided that Tom should do that. Sami doesn't want to repeat the mistakes that he has made. I wondered when you'd get here. I'm assuming that you're Canadian. Please stop boring us.,NA
2019/108,"Silvia Thiebeault,Sherri Eisenberg,Krissy Bahl,Lynda Sukut,Silva Rispoli,Angelyn Tara","60,61,62,63,64,65","National Competitiveness of Vietnam: Determinants, Emerging Key Issues and Recommendations",2019,Accept,Accept,"He was your friend, wasn't he? Tom gazed at the stars. I don't feel very well today. Tom took the butter out of the refrigerator. He still has no experience for this job. The tomato is subject to a number of diseases. Abusing sleeping pills is dangerous. Tom is new here. I didn't know you were Canadians. Sami has done a good job today. I'm only impressed by advice and principles that are followed by the person who's giving advice. Tom didn't know that I could do that. He wasn't stupid enough to talk about that while she was around. Gabriel prefers the calamansi juice. Tom uses Google Chrome. I know he's hiding something from me.",NA
2019/109,"Yolanda Habif,Kera Coiner,Tatiana Deharo,Tina Newmyer,Micheal Rens,Mariann Poague","66,67,68,69,70,71",Hesychasm and Art: The Appearance of New Iconographic Trends in Byzantine and Slavic Lands in the 14th and 15th Centuries,2019,Accept,Accept,"Only on one occasion the interviewee introduces a topic. Tom didn't believe Mary would do something like that. I think Tom has three options. I'm not a man. Will you not lose your mind? Why on earth did Tom eat that? These caterpillars eat leaves. You still do that once in a while, don't you? Who brought lunch today? She hasn't yet done her homework. When I understood him I thought better of him. She was there last summer. He was sniffing his armpits.",NA
2019/110,"Sherryl Hagene,Markus Veltz","72,73",Los libros de CLACSO: 1967-2018 un recorrido visual,2019,Accept,Reject,"I am delighted to have you on board. Tom said he didn't remember his parents ever spanking him. Tom, Mary, John and Alice are all drunk. Tom was only frightened, not injured. They didn't know anything. They said that they'd be leaving soon. The second combination plate contains meat. Look how happy and relaxed everyone is. I can't wait to see you guys again.",NA
2019/111,"Ron Haye,Kisha Hartory","74,75",Managing Consultants: A Practical Guide for Busy Public Sector Managers,2019,Reject,Reject,"Can we stop fighting? Nice to meet you too. Tom will be fired. She cooks well. I don't know how to make Thousand Island dressing. I broke the clutch. There was absolutely nothing I could do to save Tom. You were right about everything. Sami and Layla met at an Ontario summer camp. Mennad is looking for a job. My time for these exercise and reading was at night, after work or before it began in the morning, or on Sundays. How many kilograms did Tom lose last summer? I think you ought to listen. You'll need it. What time is it according to your clock? Tom picked up the knife and saw blood on it.",NA
2019/112,Lance Keady,76,"Adults Newly Exposed to ""Know the Signs"" Campaign Report Greater Gains in Confidence to Intervene with Those Who Might Be at Risk for Suicide Than Those Unexposed to the Campaign",2019,Accept,Reject,It isn't my problem. You said that you wanted to go. Tom was horrified at the sight. Sami's friends are awesome. We owe more on our house than it's worth. I don't think Tom will want to go to Australia with you. I'm very busy with the examination just before me. What do you mean it wasn't a dream? My parents want to meet you. Sami found out that Layla was having an affair with a friend of his. I won't hurt anyone. Tom rushed off. Sami pled guilty to murder. Un-American activity cannot be prevented or routed out by employing un-American methods; to preserve freedom we must use the tools that freedom provides. I didn't know you were going to be early. I am fearless. Do you think that's all you have to do? I think you've been eating too much junk food. What did you have? I have to go to bed.,NA
2019/113,"Karrie Layhew,Regenia Hirschberg,Anneliese Cercone","77,78,79",Muße und Erzählen: ein poetologischer Zusammenhang: Vom «Roman de la Rose» bis zu Jorge Semprún,2019,Reject,Reject,"Tom has been promoted to foreman. Everything that can be done has already been done. Tom isn't the easiest guy to get along with. Tom thought that Mary might like to go to Boston with him. They'd help you if you asked them. We didn't know how to do it, so we asked for help. He doesn't want to open the car. Sami was in the van. Dad is shaving in the bathroom. The data suggest that the optimum length of a lecture may be 30 instead of 60 minutes. Tom is still a French teacher. How much money do taxi drivers make? Sami listened to the CD's till midnight.",NA
2019/114,"Delcie Colpack,Echo Lauters,Mireya Churchfield","80,81,82",Brave new world: Imperial and democratic nation-building in Britain between the wars,2019,Reject,Reject,Didn't you know Tom and Mary weren't happy here? Try to have some fun. Mary told me she felt offended. I was afraid of her having been punished. I never thought this rubber band would come in handy when I put it in my pocket this morning. Sami is my best friend. I see Tom every time he comes to Australia. Mary said Tom yelled at her.,NA
2019/115,"Racheal Mcgunagle,Vance Klaft,Ghislaine Devier,Albert Catano","83,84,85,86",The China Boom and its Discontents,2019,Reject,Reject,"I know Tom isn't doing that now. In adolescence, I hated life and was continually on the verge of suicide, from which, however, I was restrained by the desire to know more mathematics. Learning Berber is easy. We have a bigger problem now. Tom would never try to do something like that without our help. New problems are often brought up on that TV programme. I don't know who took that bicycle. I suspect Tom and Mary are annoyed. I'll go along with that. Please see that Tom gets what he needs.",NA
2019/116,"Shakia Sasao,Ruth Half,Ava Damato,Corliss Marciano,Iluminada Jocoy","87,88,89,90,91",Learning Ontology Relations by Combining Corpus-Based Techniques and Reasoning on Data from Semantic Web Sources,2019,Accept,Reject,"Sami and Layla went on dates. I am listening to the music. They weren't in their rooms this morning. Tom and Mary don't need to do that, do they? It's no trouble. Mary said she thought Tom was asleep. They don't want their children to go to school. When did Tom see that happen? Half-dead with fright, and trembling in every limb, the poor children lay down to sleep on a heap of straw in the corner of the hut. The baby wrapped his tiny hand around Tom's finger. It amounts to remaining silent and accepting his requirements if nobody wants to be dismissed. ""Can I ask you for a bit of a favor?"" ""It depends on what the favor is."" Who'd want to hurt her? Sami wrote down his name. Tom and Mary earned their doctorates at Harvard. He likes re-watching the old videotapes. I think Tom will do that for us. I know that Tom won't able to do that as well as Mary. I'm doing a lot more pushups now than I used to.",NA
2019/117,Raisa Breaux,92,Imagined Human Beings: A Psychological Approach to Character and Conflict in Literature,2019,Accept,Reject,Sami is a Gemini just like me. I hate sweets. Sami didn't move anything in that room. I look forward to hearing about it. Tom said that he was a bit tired. He has the Joker. Tom isn't going to want Mary to do that. I don't always read the newspaper before going to work.,NA
2019/118,"Nida Yagues,Olimpia Belich,Yi Walko,Maire Mcnevin,Ismael Doi,Bertram Nessmith,Grant Shike","93,94,95,96,97,98,99","De regering van Sunan Mangku-Rat I Tegal-Wangi, vorst van Mataram 1646-1677: II: Opstand en ondergang",2019,Accept,Reject,"I've got my dog in the car. Tom is unimpressed. Tom plans to come to Boston. I'm reading a very interesting book now. Let us not forget about ourselves! I can't approve the proposal by myself. When did you realize that Tom didn't like it here? As always, you have understood poorly!",NA
2019/119,Noella Kaska,100,Landscape Of Desire,2019,Reject,Reject,"He is not going to be cold. My normal body temperature is around 37 degrees. I'm an addict. Tom works six days a week but gets paid for five. Sami saved Layla's life. You know that Tom is still planning to do that, don't you? Who told you I'd be able to do that? Tom takes forever in the shower. It's only getting bigger. You're so lucky to have a husband like that. How can we help people? Tom said that Mary doesn't think John will do that to Alice.",NA
2019/120,"Francesca Geisinsky,Raymon Gilpatrick,Victoria Wohlers,Dannette Debenedetti,Johnathan Mcmulen","1,2,3,4,5",Parent-Child Relations: A Guide to Raising Children,2019,Reject,Reject,"A news chopper crashed in Seattle. You might want to talk to Tom. Tom said that he thought that I looked like I was lonely. We arrested Tom. I'm sorry. I didn't catch your name. Tom begged us to take Mary with us. She is always annoying me with her complaints. Tom used to be a taxi driver. He just drones on and on but hardly even touches on what we need to know for the test. I was shocked by the answer. Mennad's little daughter was sitting on his chest. Mennad's cousing is getting married. I can't tell you how much I learned from Tom. The word ""cidjrpitsa"" is a loan word. Tom said he wanted something to eat.",NA
2019/121,"Darla Chitwood,Elfrieda Loxton","6,7",Estimating the Cost of Administering the Department of Defense Small Business Innovation Research (SBIR) Program,2019,Reject,Reject,Sami couldn't get off the plane earlier. I can't believe people think that Tom is intelligent. They had funny looks on their faces. He told me he wasn't happy. She's English. Algeria is very far from New Zealand. These paratroopers are specialized in reconnaissance. You're supposed to help them. I wish I could swim as far as he can. Tom does crap work. Sami's marriage turned sour. You are a woman.,NA
2019/122,"Dina Dage,Sibyl Locatelli,Gena Freshwater,Carie Shubrooks,Asia Smeathers","8,9,10,11,12","Las raíces del exilio: México ante la guerra civil española, 1936-1939",2019,Reject,Reject,"Does she like her job? I heard that that boy traveled from Hokkaido to Kyushu by bicycle. Say what you really mean. The language of friendship is not words but meanings. Tom warned me not to do that anymore. Tom is a goofball. Are they sisters? He said he figured I could win. His job is to teach English. I should have married your sister instead of you. Tell me anything you want to. Tom has never had a heart attack. Either Tom or Mary go to the market, but not both. Tom probably doesn't yet know he has to do that today. Here the authors touch on the central methodological issue. Shouldn't we do something about it?",NA
2019/123,Ashli Kluemper,13,"Improving Hospital Efficiency Through Data-Driven Management: A Case Study of Health First, Florida",2019,Accept,Accept,"Nobody's going to rescue you. Sami had a severe pain in the abdomen. Tom seemed surprised, but Mary didn't. She gained her end. The fields were covered by heavy snow. Mary is now legally blind, isn't she? Sami trusted so many wrong people. The whole world is one country, every person is your cousin. I went downstairs. Mary bragged about what she'd done. I'm glad it's all working out. That station will be retired as of tomorrow. Tom had his licence suspended on the spot after crashing his car into an unmarked police car. He called his girlfriend. I found that really stressful. I wonder whether or not Tom is prejudiced. Don't look at Tom, look at me. She has not more than 1000 yen. Tom isn't the one who told me that you didn't have to do that. Tom is likely going to be hungry.",NA
2019/124,"Katelynn Dangerfield,Dustin Barben,Janeth Zierenberg,Ryann Babicke,Angela Blossomgame,Felica Layva,Theda Headly","14,15,16,17,18,19,20",Manifesto of a Tenured Radical,2019,Reject,Reject,"Although unemployment is near a record low, real wages — the number of goods and services that can be bought with money earned — haven’t budged in decades for U.S. workers. I'll phone you as soon as I get home. I'm sorry that Tom thinks that way. He's a buzz kill. I'm happy and satisfied. Since the weather is so good, can I open a window?",NA
2019/125,"Deborah Tavolacci,Wilburn Vigor,Reggie Fogelson,Queenie Pienta,Joan Wehby,Brenda Bohrman","21,22,23,24,25,26","China, de las reformas recientes a la era pos-Deng",2019,Reject,Reject,"What happened to Tom and Mary? I haven't seen them recently. I'll be back in four or five days. Sami arranged to meet Detective Bakir to tell him about that. Mankind must put an end to war, or otherwise war will put an end to mankind. Did they sign? Fennec foxes are cute. It's obviously not over yet. I'm as tall as my father. Tom thought Mary was annoyed. I abhor killing animals. We'll never forget what you've done for us.",NA
2019/126,"Bertha Fuhrmann,Vinita Behne,Kamilah Losser,Lanette Daty","27,28,29,30",Second-Language Skills for All?: Analyzing a Proposed Language Requirement for U.S. Air Force Officers,2019,Accept,Accept,I'll get my sister pick you up at the station. You are such an idiot! Sami was sitting in the bathroom. Tom and Mary told me that they won't do that again. You're supposed to appreciate that. Tom and Mary sang the Pokemon song. Tom is determined to go to Boston. Baya left her purse here.,NA
2019/127,"Lissette Macugay,Nestor Siemonsma,Suanne Airhart,Hershel Yellen,Tyree Nonemaker,Kathern Lorange,Wen Bayird","31,32,33,34,35,36,37",Rechtspopulismus und Hegemonie: Der Aufstieg der SVP und die diskursive Transformation der politischen Schweiz,2019,Reject,Reject,"Tom thinks that cars have faces. Which option is right for you? My native language is Kurdish. Would you like to hear me sing? Turn it upside down. Considering the favourable exchange rate, it's a good time to travel.",NA
2019/128,"Erwin Balwinski,Grayce Lohr,Tabitha Frawkin,Ariane Arnt","38,39,40,41",On the Old-Javanese Cantakaparwa and Its Tale of Sutasoma,2019,Accept,Reject,You make me sick and I don't wanna see you anymore. Sami did terrible things. Our visitors are sitting in the living room. You are forbidden from talking to him. Tom does seem awfully needy. Sorry I'm late. We know how to swim. Tom and Mary aren't certain yet.,NA
2019/129,"Billy Forsthoffer,Marline Scheidecker,Sid Horikoshi,Moshe Tennyson,Leigha Puryear,Shakira Heidtke","42,43,44,45,46,47",Los disfraces: la obra mestiza de Carlos Fuentes,2019,Accept,Accept,"My neighbor's dog is barking. I know I can count on every one of you. I need a chance to get even. I didn't discuss the plan with Tom. He came to join her every night in her room. There are some cases where this rule does not apply. I know that Tom isn't afraid to walk through the woods alone. Are you going to tell Tom, or should I? Tom and Mary deny they left early.",NA
2019/130,"Jennette Truly,Emmy Farfalla,Nakia Juliusson,Jenniffer Biber,Zina Goeller,Fallon Schiefelbein","48,49,50,51,52,53",Professionalisierung der wissenschaftlichen Politikberatung?: Interaktions- und professionssoziologische Perspektiven,2019,Accept,Accept,There is no hope of his getting well soon. Please give Mary what she needs. I knew that Tom was a very competitive guy. They told me that they didn't eat meat. They said they're studying French now. We know you lied to Tom. You gotta win that debate! I didn't tell Tom why. Do you speak Portuguese? I'm waiting on the porch. Tom said that Mary knew that John might be required to do that by himself. I'm glad people saw it. Tom told me he'd never do that.,NA
2019/131,Hassie Krysinski,54,Repealing the 8th: Reforming Irish abortion law,2019,Accept,Reject,"The police found Dan dead on the kitchen floor. Now I'm humiliated. Having failed last year, I don't like to try again. You should have kept it secret. Tom won't be safe. Tom took a book off the shelf and handed it to Mary. I think that Tom is the only one who has to do that. Tom and Mary aren't as young as they look. Catch the rope! Perhaps we should contact Tom. I wonder whether or not Tom needed to do that.",NA
2019/132,"Daine Goger,Connie Baldearena","55,56","Industrial Development and Irish National Identity, 1922-1939",2019,Reject,Reject,"Found him, he is over there. Tom doesn't want to clean his room. Dan and Linda are in trouble. Tom is dressed as Santa. You are wanted on the phone. I'll never buy one of those again. Tom was the oldest one in our class. She buys us shoes. You're one of those idiots! The children solved the problem for themselves. Tom didn't play golf. Tom will unlikely be able to do that. Sometimes his voice gets deep. The murder weapon wasn't found. I need to check on him. The ocean swells like an undulating mirror of the bowl of heaven. You said you'd go to Australia with me. I have spent more than two-thirds, if not all, of the money for a new car. What's the name of the film we watched yesterday? I wonder whether or not Tom is married.",NA
2019/133,"Deanne Bainbridge,Giuseppe Anos","57,58",Sprache im italienischen Erdkundeunterricht: Eine multiperspektivische Studie,2019,Reject,Accept,Please give me a photo of you. He was in Rome and he didn't see the Pope. Let's get back to the boat. Mary hasn't cut the meat yet. You've been warned twice. Tom's French is quite good. I should be helping Tom now. I think that Tom and Mary have both been crying. Tom said he didn't have very much experience.,NA
2019/134,"Viki Ondik,Silvia Thiebeault,Sherri Eisenberg,Krissy Bahl,Lynda Sukut,Silva Rispoli","59,60,61,62,63,64",Cristeros y agraristas en Jalisco: Tomo 2,2019,Accept,Reject,He dislikes unexpectedness and emergencies of any kind. I want them put in prison. I'd better call her again. Tom can't run for re-election. Tom won't believe me. I can't tell you everything. I couldn't explain to Tom what was going on.,NA
2019/135,"Angelyn Tara,Yolanda Habif,Kera Coiner,Tatiana Deharo,Tina Newmyer,Micheal Rens,Mariann Poague","65,66,67,68,69,70,71","Made to Matter: White Fathers, Stolen Generations",2019,Accept,Reject,"She's two years older than him. This is the kind of food I like. German cars are among the best. We live next to a supermarket. You should turn money to good use. Tom couldn't stand being alone, could he? I hit upon a good idea then. There used to be a large cedar tree there. Push the green button and the light will go on.",NA
2019/136,Sherryl Hagene,72,Costs of Flying Units in Air Force Active and Reserve Components,2019,Accept,Reject,How did Sami react when he heard about Layla's test results? I'm ready to eat a horse. Tom and Mary are lawyers. The news encouraged Tom. Sami loves the high life just as much as Layla does. Tom says Mary likes doing that. I think Tom is still afraid. Their ordeal is over. I've studied French. Do your homework. That feels so good. Tom is acting nuts.,NA
2019/137,"Markus Veltz,Ron Haye,Kisha Hartory,Lance Keady","73,74,75,76",Maritime Trade and State Development in Early Southeast Asia,2019,Accept,Reject,"Are you still having chest pain? Sami saw Layla take his watch. I'm not supposed to be doing this today. I've been forgiven. I assure you, my good Lestrade, that I have an excellent reason for everything that I do. He's stupid and irrational. Tom admitted he didn't win. We sent him to the hospital immediately. Tom is through doing that, but Mary isn't. Now, why didn't I think of that? I suspect that Tom and Mary do that from time to time. I could've died. I'm pleased to finally meet you. Originality is merely a new combination of clichés. Did you speak to Tom?",NA
2019/138,"Karrie Layhew,Regenia Hirschberg,Anneliese Cercone,Delcie Colpack","77,78,79,80",Hazard or Hardship: Crafting Global Norms on the Right to Refuse Unsafe Work,2019,Accept,Reject,"Where do Tom and Mary do that? Tom opened the bag and poured out the sunflower seeds. He lives alone in an apartment. Tom wasn't a student here. You don't really trust us, do you? Tom and Mary like crowded beaches. Tom moved to Australia with his family.",NA
2019/139,"Echo Lauters,Mireya Churchfield","81,82",Commercial Intratheater Airlift: Cost-Effectiveness Analysis of Use in U.S. Central Command,2019,Reject,Accept,"I want you to pay attention. Let's put this in the top dresser drawer. Mennad used to self-harm solely on his right arm and now, he's self-harming on his thighs. I admitted that I didn't do what I said I'd do. That's not my computer. Don't lose your glasses. I noted a trace of eagerness in her voice. He let me sit by him. Don't throw the ball near the windows. Tom graduated a year early. How do Tom and Mary plan to do that? Instead of the conservative motto, ""A fair day's wages for a fair day's work,"" we must inscribe on our banner the revolutionary watchword, ""Abolition of the wage system."" He left school two weeks ago. Father would often read detective stories in his spare time. I can make you something to eat. A backronym is an acronym that's specially constructed to fit an existing word. This type of concrete has never been used in Singapore. I wondered if Tom could understand French. I didn't have a job last year. Mary should've never done that.",NA
2019/140,"Racheal Mcgunagle,Vance Klaft,Ghislaine Devier,Albert Catano,Shakia Sasao","83,84,85,86,87",Searching for Sharing: Heritage and Multimedia in Africa,2019,Accept,Reject,"Tom isn't in a good mood today. Tom could hear Mary singing in the shower. They must've seen you coming. I know how dangerous Tom is. Sami's cats were outside. We're all on the same side. She was accepted to Harvard. Tom has three bonsai trees that he got from his great-grandfather. Three attackers were confirmed killed. Do you really think that baseball is more popular than basketball? There were fifty passengers on board the bus. Tom and Mary said they have to do that by themselves. May your belongings be new, may your friends be old. Tom didn't know what Mary was cooking.",NA
2019/141,"Ruth Half,Ava Damato,Corliss Marciano,Iluminada Jocoy","88,89,90,91",Dynamism in Islamic Activism: Reference Points for Democratization and Human Rights,2019,Reject,Accept,"Have you ever used a fake ID? She paid with her beauty for wisdom. Tom told everyone that he was glad that was going to happen. Come on, guys, we can do this! Tom and Mary are both from Australia, aren't they? She told me she enjoyed the view. Tom and Mary are both very good-looking. I like skipping rocks. What can we learn from a dog? Allow the experience of fresh air and the wind in your face to be pure ecstasy. In his heart, Tom knew he'd never return. Tom said that I don't have to do that. Tom seldom wears his black shirt.",NA
2019/142,"Raisa Breaux,Nida Yagues","92,93",Barriers to Enrollment in Health Coverage in Colorado,2019,Reject,Accept,There's another hitch. Tom said that Mary is good at speaking French. Tom should be able to do that in less than a week. She was crying with pain. I'm well now. A brother is like a shoulder. Tom was found shot to death.,NA
2019/143,"Olimpia Belich,Yi Walko,Maire Mcnevin,Ismael Doi,Bertram Nessmith,Grant Shike,Noella Kaska","94,95,96,97,98,99,100",Economic Fables,2019,Accept,Reject,Tom and Mary claim that they're telepathic. I've been paid already. Tom is faster than us. She's my daughter's best friend. You could be doing that now if you wanted to. Tom ran to his car and got in. Do you think you're smart? I hope that Tom is caught red-handed. Sami and Layla were walking.,NA
2019/144,"Francesca Geisinsky,Raymon Gilpatrick,Victoria Wohlers,Dannette Debenedetti","1,2,3,4",Russian Monarchy: Representation and Rule,2019,Accept,Reject,Tom is playing a string instrument of some sort. I can verify that that's the truth myself. She said she hasn't done that. I think that Tom is disgusted. Tom said that he's seen people do that. I have a problem with my roommate. He eats all my food. Let's not ever make that mistake again. It's not a pyramid scheme. You have no right to say so. Do you agree with that or not?,NA
2019/145,"Johnathan Mcmulen,Darla Chitwood,Elfrieda Loxton","5,6,7",Human Remains and Mass Violence: Methodological Approaches,2019,Reject,Reject,"I heard that Tom wanted to go to Boston with us. We are so happy. Tom shoved Mary out the door. In any case, it's too expensive. A steam engine is a machine by means of which heat is transformed into work. Sami made a step in the right direction. I saw Tom do that last week. He could deduct the furnishing of his work room from his taxes. We noticed you're using an ad blocker. I doubt we'll be able to go swimming today. We can't afford to make any mistakes. He encouraged me to convert to Islam. I told Tom to stop doing that. I doubt that I can do everything by myself.",NA
2019/146,Dina Dage,8,Reinforcing Deterrence on NATO’s Eastern Flank: Wargaming the Defense of the Baltics,2019,Reject,Reject,"You think I wanted to do that, don't you? Tom also learns French. The sound was annoying but harmless to the human body. Are you sure Tom and Mary can do it by themselves? Tom doesn't want pity. I think it would bore me stiff. I'd probably be able to do that for you. Dr. Mortimer drew a folded newspaper out of his pocket. Mary asked Tom what she wanted her to do. I laughed until I cried. Silly little boy.... Don't touch my bike.",NA
2019/147,"Sibyl Locatelli,Gena Freshwater,Carie Shubrooks,Asia Smeathers","9,10,11,12",Workers' Compensation: Analysis for Its Second Century,2019,Accept,Accept,"There must be another way out. Baya decided to marry Mennad. Don't tell my mother. He never said he would help us. I thought Tom and Mary were happy. Tom said he probably wouldn't be at home on Monday. Tom said that it was a good game. Please advise Tom to tell the truth. This story is based on facts. I'll be happy to sip some of the champagne. We're glad to have you with us. This recipe requires acorn squash. I can't work with them. Tom listened to Mary recite the poem that she had memorized. Mary wants Tom to know that if he ever needs help, all he has to do is ask her for it. He worked as a young person in the aerospace industry; subsequently he joined the spacetime corps. Tom said he might go to Australia in a week or two. She's our teacher. Tom and I have always gotten along well with each other.",NA
2019/148,"Ashli Kluemper,Katelynn Dangerfield,Dustin Barben,Janeth Zierenberg,Ryann Babicke,Angela Blossomgame,Felica Layva","13,14,15,16,17,18,19","The Netherlands Indies and the Great War, 1914-1918",2019,Reject,Reject,"I began to run. Tom didn't believe it really happened. I promise not to leave without you. He knows he has to do something. We must clean our class. We really liked each other. As San Andrés said: he who has a stupid face, is. Tom made me get an appointment. He wrote example sentences all night. Baya's hair looks nice. Mary is chewing gum, isn't she? We need to keep changing a culture that shines a particularly unforgiving light on women and girls of color. About how they look, about how they feel, about what they should or should not do.",NA
2019/149,"Theda Headly,Deborah Tavolacci,Wilburn Vigor,Reggie Fogelson","20,21,22,23",Chaucer and the Poets: An Essay on Troilus and Criseyde,2019,Accept,Accept,"How would you describe him? Antibiotics can't kill viruses. The double-decker bus arrived at the bus stop. Tom and Mary are both here, aren't they? Tom said that he thought that Mary might have to stay in Australia until October. I had a good time last evening. This teacher goes by the name of ""Pops."" I thought that Tom would be mad. My in-laws are Kabyle. What is that cat doing? Tom gets the best grades in our class. The birds placed a nest on a branch. We're hoping to open in October. What time are you leaving tomorrow? It's not going to be a problem. What's the date of the letter? I'm a mother now. Tom easily convinced Mary that he was innocent. Sami had a house. He told the judge he was sorry.",NA
2019/150,"Queenie Pienta,Joan Wehby,Brenda Bohrman","24,25,26",Evaluation of the Shreveport Predictive Policing Experiment,2019,Reject,Reject,"Mary has a lot of confidence in herself. If you hear from Jenny, could you tell her I would like to see her? I'm really depressed. How many men does it take to replace an empty toilet roll? No one knows, it's never happened. Have you seen something? He doesn't look like he's happy. The work took an enormous amount of time to finish. Tom has already bought what he needs. I'm going to do that soon. Are Tom and Mary still there? I thought you might want to see Tom. I wonder whether or not Tom will tell me to do that. I'm ahead in my work. Tom could get hurt if he did that. Tom knows all about what happened. I'd love to know everything about you.",NA
2019/151,"Bertha Fuhrmann,Vinita Behne,Kamilah Losser,Lanette Daty,Lissette Macugay,Nestor Siemonsma","27,28,29,30,31,32",Improving Inventory Management of Organizational and Individual Equipment at Central Issue Facilities,2019,Reject,Reject,"What are you doing, Tom? We're not turning back. Tom hummed to himself. He never told me to read the Quran. Tom and Mary did a lot of fun things together. Why didn't you stay with them? I was assaulted. Tom claimed that he didn't know Mary. Over in Paris they speak French. The cockroach is a disgusting insect. I know that Tom is plastered. About how many times a week does Tom do that? Tom doesn't know what Mary is looking for.",NA
2019/152,"Suanne Airhart,Hershel Yellen,Tyree Nonemaker,Kathern Lorange,Wen Bayird,Erwin Balwinski","33,34,35,36,37,38",Toward a Comparison of DNA Profiling and Databases in the United States and England,2019,Accept,Accept,Tom said that Mary would likely be willing to help us. Tom escaped through the window. Tom seems incompetent. I know that Tom can't understand French. Tom seems to know what he's doing. Tom didn't know what Mary was so mad about. A star shines on the hour of our meeting. Please take me along with you. It's only Mennad. I can't come now. He lost all his hopes. Algeria and Israel have never had diplomatic relations.,NA
2019/153,"Grayce Lohr,Tabitha Frawkin","39,40",Information Systems Foundations: The Role of Design Science,2019,Accept,Accept,Can I see that one? You can't imagine what my life's been like since you've left. Tom is thick-headed. Tom went to Australia on business last month. She and I have nothing in common. Mary found out about it on her own. I forgot Tom was your boyfriend. I see that you have a Greek name. The last time I made a cake I forgot to put the flour in. I don't think I follow what you're saying.,NA
2019/154,"Ariane Arnt,Billy Forsthoffer,Marline Scheidecker,Sid Horikoshi,Moshe Tennyson,Leigha Puryear","41,42,43,44,45,46",El factor tecnológico en la teoría del desarrollo económico,2019,Accept,Reject,I didn't really miss Tom. Tom is a do-it-yourselfer. Can one find a telephone near by? I think Tom should try to get Mary to do that. Mary told me she was excited. Do you know about that? I thought that I was dead. I don't worry about anything. Sami feels uncomfortable. There's not much food. He's smart and ambitious. We left the movie early. Tom went to an agricultural school. Tell me a story.,NA
