paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body
2020/21,"Celinda Bibber,Louann Freidin,Jina Puelo,Letha Cantine,Avis Blasz,Cecelia Varughese","83,84,85,86,87,88",Women in Southeast Asian Nationalist Movements,2020,Accept,Accept,"I know that you play the drums. Tom, Mary and John all shook their heads. Tom and Mary asked me not to park my car in their driveway. He is coming tomorrow. I didn't know Tom and Mary were already finished doing that. We spent more and more time at the computers. ""The revisions finalized with this rule-making fit squarely within the president’s mandate of easing the regulatory burden on the American public without sacrificing our species' protection and recovery goals,"" Commerce Secretary Wilbur Ross said last week. What's the fastest way out of here? You are strong-minded. Tom is winning the game. I'm not speaking to you. Tom is going to have a really hard time doing that. He always insists on having everything his own way. Little did I think that I would win. Mary told me she'd studied French for three years. I like TATOEBA very much! How long has it been since the accident? Is baseball really more popular than basketball?",NA
2020/22,"Cecile Schadegg,Edda Chaffins","89,90",From Isolation towards Integration: The Surinam Maroons and Their Colonial Rulers. Official Documents Relating to the Djukas (1845-1863),2020,Accept,Reject,"Tom lives downtown. I put the money into the safe. Tom is extremely lazy. Can you please put your phone down? I had strawberry ice cream for dessert. I've decided not to live in Boston any longer. I cannot smoke. I am sick. I think what Tom did was very stupid. Let's do it now. She told me she wanted to cry. He fired at point blank range. Tom has never been kissed. Mary didn't take her umbrella with her. I didn't like her content. There's a policeman at the door. Whether happiness is the supreme value or not, it is earnestly desired by man. It was ordered that the classroom be put in order",NA
2020/23,"Matilda Roberson,Darla Goyette,Pearlie Blakelock,Fidel Seawell,Clementine Clish","91,92,93,94,95","Antarctica: Music, sounds and cultural connections",2020,Accept,Reject,"He left his iPhone at the office. Donald Trump warned that if he does not win, the United States could turn into ""Argentina or Venezuela."" The rescue workers are going to hand out supplies to the victims of the earthquake. Toss it into the trash. I slept on a cot in the basement. He's studying birds. Mary sprained her ankle. You hope I'm not going to do that, don't you? How do you like these poems? He put his key in the door. Tom admitted it was due to his carelessness that the accident had happened.",NA
2020/24,"Van Sien,Luigi Grisostomo,Edra Wahlberg,Bert Hrbek,Tilda Borza,Ava Woolhouse,Augustus Fleisner","96,97,98,99,100,1,2",Kinder- und Jugendhilfereport 2018: Eine kennzahlenbasierte Analyse,2020,Accept,Reject,"You, me and that guy, Joseph, we're a team. We met our teacher on the first day of school. Please sit down! Sami made a hot-headed decision. He acted like a madman. An eagle flies in the sky. I think that I think, therefore I think that I am. I want a new lamp. They made scoubidou bracelets. I don't care about English, I can't even speak it! When was it finished? I think that you would be a really good coach. He has a deep voice. Tom unbuttoned his shirt. I'll be with you right away. I don't think that my Berber is very good.",NA
2020/25,"Ramona Fischer,Gretchen Ryen,Shirl Hundley,Arlen Sol,Eli Sikes,Ann Kappen","3,4,5,6,7,8",The People Have Spoken: The 2014 Elections in Fiji,2020,Reject,Reject,"Look at the tall pretty girl standing there. They're happy with their new jobs. I don't want to eat with them. Tom had the room to himself. I can write my name in Chinese. Why do you think Tom doesn't trust Mary? Make yourself cozy! I don't know either girl. I thought know that Tom was too tired to do that. Tom is wondering what Mary is thinking. I don't think Tom knows what he's supposed to be doing today. ""How much does this cost?"" ""It's forty dinars."" They told me that they'd come again. Tom and Mary look like they're done. Since you say so. Stand in the corner and think about what you said. Tom asked Mary why she drank. Tom plays the steel guitar. Tom really wants to meet you. We do not serve any Kabyle food. This is a fast-food restaurant.",NA
2020/26,"Rubi Tryninewski,Blanch Neece,Laureen Marsala,Alyce Seek,Margert Kissick,Ligia Kisling","9,10,11,12,13,14",ChanceMINT.NRW – Studienbiografische Wendepunkte und Karriereperspektiven,2020,Reject,Reject,"Tom and Mary are waiting for John to leave. The ceremony went off well. It's fun to go out in the rain. I like the boys from the start of the marathon. I know Tom is a smart man. Tom said he didn't think that would happen today. At Easter, on April 21nd, Cabral reached Brazil. Why don't dogs like cats? I have got several books in English. Sami was like fifteen, sixteen. What should we deduce from Aristotle's assertion that women have fewer teeth than men: that he had small knowledge of women or that he couldn't count? Mother has not cooked dinner yet. Why does Tom want a horse? I want to talk to you about last night. I can be a good and honest partner. She goes to school by bus. This is important to them. Mary asked me if I loved her. I think that Tom is irritated. Tom will likely be distracted.",NA
2020/27,"Tisa Pezzullo,Tamela Surma,Ronda Rollow,Emelia Stanojevic","15,16,17,18","Pieces of the Vanuatu Puzzle: Archaeology of the North, South and Centre",2020,Reject,Reject,The island's unique flora and fauna must be protected. I never saw the like of it before. We have to protect ourselves. You're fantastic. Tom says that somebody has been stalking him. Tom was wearing blue jeans. I have a wooden table. I've decided to remain here.,NA
2020/28,"Tosha Govin,Marissa Naasz","19,20",Charting the Course for a New Air Force Inspection System,2020,Accept,Accept,"Nothing gave Elsa so much joy as the little pair of embroidered shoes that she held in her hand, for the girl had hitherto been forced to run about barefoot by her cruel stepmother. We're looking for a guy with a hat. Mennad isolated himself. Layla was raped but she survived the attack. Have you ever used a fire extinguisher? Tell her what's on your mind. Am I just being paranoid again? I'm from Zeeland. Kids like ice cream.",NA
2020/29,"Kieth Ludke,Juli Dillion,Willis Jung","21,22,23","Outcasts of Empire: Japan's Rule on Taiwan's ""Savage Border,"" 1874-1945",2020,Accept,Reject,Tom doesn't want to take any chances. He's wiping his nose. I can do both. Can you buy tickets for the concert here? Tom needs to be with Mary. Tom said that Mary wasn't prepared. I acted for our captain while he was in the hospital. Tom got carried out on a stretcher. She said that she had the day off. The food in this hotel is very good. What brought you to Boston? Don't crack a nut with a sledgehammer. Tom is the band's lead singer. Put that away. Tom and Mary aren't going to give John the money he asked for. I know that Tom is a retired psychiatrist. I thoroughly enjoyed myself in Boston.,NA
2020/30,"Lela Alattar,Randa Remo","24,25",Australia and Latin America: Challenges and Opportunities in the New Millennium,2020,Accept,Accept,"I didn't realize what was expected of me. Even though I have studied English at school for the past six years, I'm still not good at speaking it. Tom shot himself in the foot. I go to Australia once a month. I think that it's unlikely that Tom will marry Mary. I said I'll do it. The latter half of the game was very exciting. I think that Tom and I might have poisoned ourselves. Is Arabic difficult? I'm going back to find Tom. My friends live in Kabylie, Algeria. Please consider it. How could a teacher be so heartless? Tom followed Mary's advice. I can't speak French and Tom can't either. I count myself lucky to have such a devoted wife.",NA
2020/31,Noelle Mattler,26,The Youth of Early Modern Women,2020,Accept,Reject,"Tom is going to do that today as well. Shut your mouth, Tom. Tom and I were married for three years. You may as well give up. His life is at stake. Tom tried to steal Mary's money. They told me they were unemployed. Is change always better? Does it make a big difference? Is there a book store in the hotel? I still have a lot of questions I want to ask you about your relationship with Tom. Mary was afraid that she was going to make a mistake. I'll have some cereal and orange juice. I'm not sure what Tom and Mary have to do. We went back down into the cellar. It looks like Tom's shirt needs to be ironed. Tom said that he wanted to do something else. Tom and Mary said they weren't skeptical.",NA
2020/32,Candi Diederich,27,Challenges and Choices for Crime-Fighting Technology Federal Support of State and Local Law Enforcement,2020,Accept,Reject,"Does not matter to me. Where do you sleep? As soon as I entered the class, the students started asking questions. Is there an ATM nearby? I'm too old for her. One should not call the devil; for then he will appear. She's younger than your sister. Where am I going, and why am I in this handbasket? Tom had problems at school. I want to know why. I ask a lot of questions. Our method worked. He lives in England. And thou saidst to thy servants: Bring him hither to me, and I will set my eyes on him. Thomas has an athletic build.",NA
2020/33,"Donna Gelo,Tobie Cotilla,Adolph Bragg,Linwood Chebret,Kandis Contento,Luann Mcdearman,Sau Prucnal","28,29,30,31,32,33,34",El sentido de lo común: pensamiento latinoamericano,2020,Reject,Reject,"If I let you do it, then everyone else will want to be allowed to do it too. He threw a stone into the lake. Don't worry. I'll explain what each phrase means. Tom got drunk and became very talkative. Tom is a very popular kid. I suppose everyone thinks I'm in love with Mary. I can stay out of your way. I took the opportunity to visit Rome. Tom was upset because he wasn't invited to Mary's party.",NA
2020/34,"Lloyd Brodtmann,Natalie Dugal","35,36","Políticas sociales en América Latina en los inicios del siglo XXI: innovaciones, inercias y retrocesos",2020,Reject,Reject,"We'll have to wait several hours. Let's join them in this fight. Tom became very interested in archaeology. I thought Tom would speak French better than Mary. Then the guest of honor opens them and expresses his or her appreciation. Tom died from cancer in 2013. That has no bearing on the problem. I bought a new phone. When my friends are one-eyed, I look at them in profile. Who cares what people think?",NA
2020/35,"Eura Chrusciel,Kristel Ziebell,Damien Ridders,Georgiana Ransier,Senaida Tiro,Helene Chimento,Renetta Rufer","37,38,39,40,41,42,43","Protokolle des Ministerrates der Zweiten Republik, Kabinett Leopold Figl I: Band 7: 9. September 1947 bis 18. November 1947",2020,Reject,Reject,Did you really not know that Tom used to live in Boston? Bratislava is the capital of Slovakia. It sounds like you want to be alone. Why don't you talk to me? No one will believe me. Tom said Mary was trying to be optimistic. Tom is reading a pamphlet. She told the child to eat up the food. Tom bats 4th in our team. Who do you think will eat lunch with us? Do you want to know who helped? The zoo has many other attractions aside from the penguins. Tom gave Mary the option to come with him.,NA
2020/36,"Patti Iler,Martha Walburn","44,45","Emotion in the Tudor Court: Literature, History, and Early Modern Feeling",2020,Accept,Accept,"How did Tom get out of prison? I don't think Tom has everything he needs. This novel is more interesting than the one I read last week. Tom thanked us for our help. Tom can't go right now. How can I develop my mind's hidden capabilities? Sami didn't speak to Layla anymore. One who wakes up late, for him, there may not be enough bread.",NA
2020/37,"Gina Silquero,Brenton Landherr,Douglass Teagues,Suzanne Gomoran,Delilah Feliz","46,47,48,49,50",Fiji before the storm: Elections and the politics of development,2020,Reject,Reject,"She said she may do that. Maybe I just imagined that. Put down your pencil and listen to me. I'd like to buy everyone a round. If Tom and Mary aren't careful, they're going to get injured. I've decided not to do this anymore. He told me that he was poor. Tom grew his sideburns back. Tom finally decided to break up with Mary.",NA
2020/38,"Jerold Garski,Elna Hohlstein,Jonathan Odea,Conchita Rueter,Catarina Hinson,Royal Boghossian","51,52,53,54,55,56","Growth and Cycles in Australia’s Wine Industry: A Statistical Compendium, 1843 to 2013",2020,Reject,Reject,"To tell the truth, I hate him. Bring a flashlight with you. You'll need one. She told everybody she was scared. Tom said Mary was going to take that risk. Tom may be back by then. Where's the subway station? What's it like? How about if I call you Tom? Sami realized the peril he was in. Mary said that she was feeling fine. A rusty key was set in the lock. Sami and Layla were both very similar. Did Tom and Mary say they thought we had to do that? The coffee is cheaper by half in the café next door. How old were you when you first kissed Tom? I'm not afraid of dying. Tom said that he wanted to know if I could swim. I think Tom and Mary are cheating. Have you ever been to Italy? Tom told me that he thought Mary was psychic.",NA
2020/39,"Claretta Waugaman,Jonah Barnhardt,Mi Streets,Ailene Tobler,Maricela Westbrooke","57,58,59,60,61",Whose Goals Whose Aspirations: Learning to Teach Underprepared Writers across the Curriculum,2020,Reject,Reject,Tom has made up his mind to do that. Direct flights between New York and Tokyo commenced recently. Tom wasn't even trying. I often go skating with my friends. She goes by bus. There's no train this morning.,NA
2020/40,"Dionna Brawner,Lala Gutta,Alvera Liberman,Dalene Mcpike,Magda Fowkes,Elinor Irigoyen,Briana Rhynard","62,63,64,65,66,67,68",De garoeda en de ooievaar: Indonesië van kolonie tot nationale staat,2020,Accept,Reject,"I went to Australia when I was a high school student. Tom knew that Mary was going to yell at him. We might as well be dead. When I was small I was one of the few boys on the street who didn't like soccer. Tom seemed to be amused by what was going on. I can't remember what his name is. I don't allow Tom to do that. I stayed in my house. She became invisible. You ran as fast as you could. Do you swear to tell the truth, the whole truth, and nothing but the truth, so help you God?",NA
2020/41,"Tony Cassavaugh,Venita Conchas,Chantel Margheim,Nannie Drost,Lashaun Auman,Muriel Siddiqui","69,70,71,72,73,74",Virtues for the People: Aspects of Plutarchan Ethics,2020,Reject,Reject,"Americans have lost their trust in Toyota. I know Tom is dirty. My present is better! Don't think of it again. I'm tired of all his complaints. The police brought a charge of theft against him. I don't practice anymore. In 2013, Tom married Mary and moved to Australia. It was hard for me to act pleasantly to others. I heard that Tom used to hang out with drug dealers and murderers. Sami torched the whole building. You didn't really think that you were going to be able to do that by yourselves, did you? Does Tom want to see it? We had a stupid fight. I know a guy who says he doesn't like ice cream. Tom made a sand castle. Tom actually has a really good voice. Take a bath and go to bed. It seemed the best way forward. She'd be fined if she did that.",NA
2020/42,"Tifany Sarff,Christy Stavrides,Pamela Umholtz,Lorita Protich,Sonja Beach,Kenny Strause,Maragaret Wielgus","75,76,77,78,79,80,81",Prehistoric Myths in Modern Political Philosophy,2020,Accept,Reject,"I don't think Tom and I are going to make it. Water will boil if heated enough. I like Tom, but he's weird. I need that bar of soap. Why did you wait so long to tell me? I think you know that we have to help Tom.",NA
2020/43,"Jenniffer Winninger,Celinda Bibber","82,83",Bourdieu and Literature,2020,Reject,Reject,"I know Tom is a much better bass player than I am. The near kinsman said, ""I can't redeem it for myself, lest I endanger my own inheritance. Take my right of redemption for yourself; for I can't redeem it."" He is as tall as her. She is blonde. Be friendly whenever possible. It is always possible. “If a lady,” he said, “asked him any question upon the subject, he would neither answer her nor speak to her again while he lived; if a gentleman, he would consider it as a mortal affront, and demand satisfaction as having received such.” Tom doesn't think that's a good idea. Tom was attentive, but Mary wasn't. Sami makes me feel like I'm crazy. Is this clinic private or public? I'd do that again if Tom asked me to. Tom was so tired that he fell to sleep without eating dinner. It no longer makes sense to do this. Tom is quite sophisticated. I'm more beautiful than you. Which language is spoken in the U.S.A.?",NA
2020/44,"Louann Freidin,Jina Puelo","84,85",Strengthening Coastal Planning: How Coastal Regions Could Benefit from Louisiana’s Planning and Analysis Framework,2020,Accept,Accept,I don't go to work on Sundays. Tom broke up with Mary last weekend. She's hungry. I knew we'd win. Can somebody get me a towel? Tom arrived just before 2:30. Tom will fight you. Tom and Mary wished that they were dead. Tom said that we could ask Mary to do that. Tom said he plans to get back to Boston on October 20th. I had a good time today. I'm going to tell them. Tom must have been thirsty. Isn't it enough? It's the translations which seem to be the simplest that are often the most complex. Tom and Mary were left alone. Your party doesn't answer. Tom was lying to me.,NA
2020/45,Letha Cantine,86,Sakrale Geographie: Essay über den modernen Dschihad und seine Räume,2020,Reject,Reject,I assume you're familiar with this concept. Tom needs to take his medication. Give me some water! Might that not be right? The committee passed the bill. Sami asked for a drink. I don't know what it means. It's one of the best restaurants in Boston. You didn't seem to understand why I shouldn't do that. A small boy needs some person he can look up to. I didn't get the message. You opened the cages. Tom doesn't seem so busy. She says she definitely won't win. Tom has been in Australia since last Monday. Only Tom was nice to me. My brother is engaged in cancer research. Tom doesn't drink beer at home.,NA
2020/46,"Avis Blasz,Cecelia Varughese,Cecile Schadegg,Edda Chaffins,Matilda Roberson","87,88,89,90,91",Hacia la globalización,2020,Accept,Accept,"Tom used to teach me French. The dog eats the fish, the bone, the tail, and all. Tom said that he knows the rules. Tom continued to do that until he died. Tom made a faux pas. A bad workman complains of his tools. There is no one answer. Tom said he was thinking about doing that. Millions of people starve to death every year. An intense heat wave is predicted. Tom and Mary said they wished John hadn't convinced them to do that. Tom and Mary passed their French test. He will not have given you anything. I don't think that I'll ever sound like a native speaker and I don't really think I need to. In April of 1968, Rev. King was in Memphis, Tennessee. Actinium was discovered by André-Louis Debierne in 1899. ""Would you marry me?"" ""Of course!"" The sooner we start doing something about global climate change, the better off we'll be.",NA
2020/47,"Darla Goyette,Pearlie Blakelock,Fidel Seawell,Clementine Clish,Van Sien,Luigi Grisostomo","92,93,94,95,96,97",Ökonomische Bildung für eine nachhaltige Entwicklung: Eine phänomenographische Untersuchung in der Lehrerinnenbildung,2020,Reject,Reject,"Tom had never done that kind of thing before. How dare you say such a thing to me! I can't find him anywhere. It's driving me mad! Tom says he didn't know Mary could do that. I still get lonely sometimes. Don't say a word to me. I knew that Tom would wait for us. Both parties opposed war. You've been driving since midnight, so let me drive. Let's properly celebrate my last exam. I could have won the race if I hadn't sprained my ankle. You can do that wherever you want. Maybe we can sit at a table near the window.",NA
2020/48,"Edra Wahlberg,Bert Hrbek,Tilda Borza","98,99,100",Bikol Text,2020,Accept,Reject,"Tom says that he had to speak French. He put on his coat and gloves. Be careful, this guy has a shooting license! Follow me! Let's go into the other room. ""How long will you remain in Moscow?"" ""Until Sunday."" Tom sat at his desk, staring at Mary. The scooter won't start.",NA
2020/49,"Ava Woolhouse,Augustus Fleisner,Ramona Fischer,Gretchen Ryen,Shirl Hundley,Arlen Sol","1,2,3,4,5,6","Gendersensible Gestaltung des neuen Studiengangs ""BWL – Digitale Wirtschaft“ an der Beuth Hochschule für Technik Berlin",2020,Accept,Reject,I think that you added too much salt. What I'm looking for looks something like this. I know that Tom is a little upset. It isn't very spicy. I enjoyed Tom's wit. Sami was there by himself. The dogs seem happy. Tom did not want to admit it. Mary said she wasn't expecting Tom to do that. I wanted to ask him about that. Stay here and wait for Tom. This department store is closed today. Tom said that he didn't think Mary would do that today. Let me pass by!,NA
2020/50,"Eli Sikes,Ann Kappen","7,8",Alone in a Crowd: Women in the Trades Tell Their Stories,2020,Reject,Reject,"He could no longer contain his anger. What Tom said wasn't entirely true. I don't know who kissed Tom and I don't care. Give me some more. I'll try not to think about everything that needs to be done. It's a signal of danger. Tom wasn't supposed to do that yesterday. He held out his hand and I took it. Tom has one for you. I'm very dedicated. Tom is the first person that I met when I came to Australia. I'll give Tom whatever he wants. The director said ""Cut."" Sami and Layla are not even together. Are you sure you're warm enough? What did you do to get grounded? This isn't an easy job. There are two rivers in Lyon. Mary told me she's interested. Tom wants to work in a factory.",NA
2020/51,"Rubi Tryninewski,Blanch Neece,Laureen Marsala,Alyce Seek,Margert Kissick","9,10,11,12,13",Durch Europäisierung zu mehr Durchlässigkeit?: Veränderungsdynamiken des Verhältnisses von beruflicher Bildung zur Hochschulbildung in Deutschland und Frankreich,2020,Accept,Reject,Let's go in my office. I do not care about Tom's opinion: it has no value to me. The forward kicked a goal. I wonder why Tom didn't do that with Mary. I didn't have time to read. Sami was lying in wait for the perfect time to strike. Tom cautiously approached the door. They're staring at you.,NA
2020/52,"Ligia Kisling,Tisa Pezzullo,Tamela Surma,Ronda Rollow","14,15,16,17",Una doble experiencia política España e Italia: España e Italia,2020,Reject,Reject,"Tom promised that he'd come. One finds many companions for food and drink, but in a serious business a man's companions are few. What's Tom working on? I'll eat a millennium egg. Tom looked like he was healthy. Do you want this shirt? Tom is good at public speaking. Sami puked all in front of me and Layla. The peso is still undervalued and has room to appreciate. Do we need her help? Tom and Mary said their schedule has changed. I am afraid of crashing into a truck like that. Tom is a bachelor, isn't he? Thank you from the bottom of my heart . Tom will likely be the first one to do that. Man approaches the unattainable truth through a succession of errors. I didn't expect this result. What's your favorite lipstick color?",NA
2020/53,"Emelia Stanojevic,Tosha Govin,Marissa Naasz","18,19,20",Relaciones entre la iglesia y el Estado en México: 1930-1940,2020,Accept,Accept,"Don't hit me. No, I feel like he's not ""pure"", but rather ""dull"". Tom wondered if Mary knew John had been arrested. I do hope you get well soon. Young people don't have virtues. It isn't up to me. Don't poke the bear. There is nothing I can tell you about women that you don't know. Practice good tackling. They made Mary tell everything. In the Deep Space 9 space station, Odo is a Changeling security chief. I think you'll want to hear me out. A skull shaped asteroid flew by the Earth on Halloween. Sami is over here. He said that he ought to do that. Tom isn't lazy, but Mary is. Tom got Mary's file and put it in his briefcase. I love everything about Tom. She said she's very busy.",NA
2020/54,"Kieth Ludke,Juli Dillion,Willis Jung,Lela Alattar,Randa Remo,Noelle Mattler","21,22,23,24,25,26",Mobilizing Labour for the Global Coffee Market: Profits from an Unfree Work Regime in Colonial Java,2020,Accept,Reject,"We came in through the back door lest someone should see us. We have many things in common: hobbies, educational backgrounds, for instance. She's finished eating her lunch. Please give me this money. Tagalog has artistic value, like a carved Pacific Islander statue, Mr. and Mrs. Matsuo opine. Tom said that Mary has been waiting since 2:30. It will all be over soon. Tom told me that he thought that Mary was bored. You'll be safe there. Tom and Mary slapped each other. Is that a technical term? You never seem satisfied. Tom is now in Mary's room. Why don't you talk to Tom? Tom and Mary say they don't wish to do that. Does Tom have a criminal record? Remember to turn off the lights. This is spectacular piece.",NA
2020/55,"Candi Diederich,Donna Gelo,Tobie Cotilla,Adolph Bragg,Linwood Chebret,Kandis Contento","27,28,29,30,31,32",The Integration of Faith and Learning Among Collegiate Theatre Artists: A Hermeneutical Phenomenological Study,2020,Reject,Reject,"Nobody has ever climbed that mountain. The rich are often misers. Nobody could find Tom. They could do it if they tried. Don't get mad at me. Tom is a schoolteacher, isn't he? Did Mary say what she wanted? The board took no action. I'm pretty sure Tom didn't believe us.",NA
2020/56,"Luann Mcdearman,Sau Prucnal,Lloyd Brodtmann","33,34,35",Pensar el fenómeno narco: el narcotráfico en los discursos audiovisuales (2010 - 2015),2020,Accept,Accept,"This bus doesn't stop here. Tom and Mary admitted they didn't do what we wanted them to do. What's the name of your insurance company? Have we done something wrong? Pomegranate arils mixed with whole milk plain yogurt makes an extremely healthy and delicious addition to a meal. What kind of dumb cluck do you think Tom is? No one is around. Tom decided to go back home. Tom said Mary was reluctant to do that for John. Mary admitted she wasn't really sick. The countryside is beautiful in the spring. Eventually, Tom will realize that he needs help. I knew you wouldn't like Australia. Sami wasn't allowed to touch that paper. Do as I told you.",NA
2020/57,"Natalie Dugal,Eura Chrusciel,Kristel Ziebell,Damien Ridders,Georgiana Ransier,Senaida Tiro","36,37,38,39,40,41",Reframing Singapore: Memory - Identity - Trans-Regionalism,2020,Accept,Accept,"Tom didn't keep his word. He is always joking. Sami isn't my friend. What a dignified man! I want to believe there's still a chance for us to be happy together. Take this one, for example. I'm going away for a few days. Both Ken's mother and her friend will arrive at the airport soon. Tom seemed to be embarrassed by the incident. He said that I have no right to live here, or something to that effect. Tom wasn't expecting me to help him. It could get bloody.",NA
2020/58,"Helene Chimento,Renetta Rufer,Patti Iler,Martha Walburn,Gina Silquero,Brenton Landherr,Douglass Teagues","42,43,44,45,46,47,48",Digitale Infrastrukturen für die germanistische Forschung,2020,Reject,Accept,Why do you think Tom didn't want to do that? He retired at sixty. He said he'd also help you do that. All Tom wants is to feel safe. People liked Jimmy Carter. Tom and Mary kissed each other passionately.,NA
2020/59,"Suzanne Gomoran,Delilah Feliz","49,50","China’s Evolving Approach to “Integrated Strategic Deterrence""",2020,Accept,Reject,"Tom must've been miserable. Tom didn't need to do that again. Please! Please don't skip class. Sport is good for your health. She got off her bike. The museum has a fascinating collection of Celtic artifacts. Mennad is still unemployed. Recruitment starts this month. You just answered your own question. I am not rich, fat or happy. He looked like he was exhausted. Tom says that he's busy. It's just over there. I'm looking forward to seeing you soon. He knows we didn't do this for him.",NA
2020/60,"Jerold Garski,Elna Hohlstein,Jonathan Odea,Conchita Rueter,Catarina Hinson,Royal Boghossian,Claretta Waugaman","51,52,53,54,55,56,57",Das Geschlecht der Migration – Bildungsprozesse in Ungleichheitsverhältnissen,2020,Reject,Reject,I think that Tom is just tired. Tom was beside himself with fury. We'll go talk to them. Tom has decided not to live in Boston anymore. I'm pretty sure Tom's discreet. Tom rejected Mary. Tom and Mary are probably smarter than John. Mennad caught a centipede in his room. In this jewelry store there are some pretty earrings. Tom burst into tears and ran upstairs. I suspect something is up. Your eyes are red. Are you OK? You taught me well. Tom and Mary were waiting for me. Tom said it isn't yet time to do that. Tom and Mary told me they're nervous.,NA
2020/61,Jonah Barnhardt,58,System Beratung: Politikberater zwischen Anspruch und Realität,2020,Accept,Accept,"Some of the time, drinkers know their limit. Tom said the passengers' injuries were minor. Using the taps is worth it and releasing the vents is not. Tom told me that Mary would be reluctant to do that. Aren't you the owner of this house? Would you like one now? You should've called Tom. She is said to be a domestic woman. It is written in his face. Then I heard a gentle creaking as the window was very slowly opened. Come out with your hands up. The shahada is the Muslim testimony of faith. Tom lived with Mary for more than a year. I haven't checked in yet. Does anybody here know them? Of a visiting engineer, the young son of his Russian host said, ""He knows all the hard words, but not the easy ones."" Why are you holding a knife? Tom shot a bear. You were the last person to see Tom. He has to take his medication.",NA
2020/62,"Mi Streets,Ailene Tobler,Maricela Westbrooke","59,60,61",Quantum Mechanics and the Philosophy of Alfred North Whitehead,2020,Accept,Reject,"You will soon get to like him. I wouldn't bank on it if I were you. I wasn't told anything about that. Sami found Layla's number in the phone book. I escaped from the fire with nothing but the clothes on my back. Tom must've made it up. Tom teaches in French. Tom refused to even talk to Mary. ""Take these two then. When will you repay me?"" ""Saturday, I hope, when my father comes to the market."" ""Keep it in mind then."" ""Don't worry."" Tom plays the bass. That would be humiliating. Dr. Clark, may I ask a favor of you?",NA
2020/63,Dionna Brawner,62,The Truth About Freud's Technique: The Encounter With the Real,2020,Accept,Accept,"Sami delivered newspapers every single morning. I have a lot more books than Tom does. My husband and I have a joint bank account. ""Third wish?"" The man was baffled. ""How can it be a third wish if I haven't had a first and second wish?"" It's all quite simple. Tom is probably sleeping now. Tom has to learn to think for himself. Do Tom and Mary still have a car? They told me that they're starved. It was a dreadful thing for you to lose your temper like that, Anne. Those black people have long been deprived of their rights. I'm really not in the mood for homework today. This sentence is a mere slap on the wrist. I should probably not have done that.",NA
2020/64,"Lala Gutta,Alvera Liberman,Dalene Mcpike,Magda Fowkes,Elinor Irigoyen","63,64,65,66,67",Hedge Funds and Systemic Risk,2020,Accept,Reject,"The baby likes splashing his hands in water. He's young, naive and inexperienced. Tom and Mary aren't in the same place. He is not only a good batter but also a wonderful defense. Tom and Mary locked themselves in their room. The Christians massacred the vast majority of Jews remaining in Palestine in the aftermath of the Byzantine-Sasanian war. She said she was unlikely to win. Tom and Mary don't talk to each other. I know I'm fat. Tom said he wanted a second opinion. What's the deal with you and Tom? I'm sure Tom won't be difficult to get along with. We hate Halloween. It didn't look like you were shocked.",NA
2020/65,Briana Rhynard,68,"Camera Obscura, Camera Lucida: Essays in Honor of Annette Michelson",2020,Reject,Reject,I can tell you that it didn't happen. Anybody can learn French if they study hard enough. Were you able to talk to Tom? Tom isn't interested in becoming famous. I don't think that we should go yet. We aren't as busy as Tom. It seems I'm the only one having any fun here. The British ambassador liked Burr's plan. I think that Tom is difficult to get along with.,NA
2020/66,"Tony Cassavaugh,Venita Conchas,Chantel Margheim,Nannie Drost,Lashaun Auman,Muriel Siddiqui","69,70,71,72,73,74",América Latina en la Internacional Comunista (1919-1943): diccionario biográfico,2020,Accept,Reject,"You just have to understand what sort of thing the suffix '-osity' is. He was burning to go home. Tom and Mary will do that if you ask them politely. Ampere per meter is the SI unit of magnetic field strength. Its symbol is A/m. How do I look like? Turn down the music before you kill us all. I did what I was supposed to do. They'll come looking for him. Since then, his faith has been severely shaken. She's not as good as she thinks. I removed my gloves. Is somebody going to let me in? What's your favorite non-Google search engine? The third point to make is that Emmet attempted to harmonize his theory with the reality of designing. Mennad has a cavity. I love how the French spell their word for ladybug. He was bare-chested and barefoot. Let's make Tatoeba great again.",NA
2020/67,"Tifany Sarff,Christy Stavrides,Pamela Umholtz,Lorita Protich,Sonja Beach,Kenny Strause","75,76,77,78,79,80",The Mental Health Association of San Francisco Partner Organizations Meet Their Goals in Stigma Reduction Efforts: Results of a Qualitative Evaluation of the Technical Assistance Process,2020,Accept,Reject,"I was kind of surprised Tom said that. He put on his raincoat. Why didn't you stay with us? She's always poring over a book. I will also go to settle this matter. Tom will never recover. Dan forgot to wear gloves. We hate getting up early in the morning. What does ""There is a tide"" imply? Tom hasn't said what he plans to do yet. Thousands of Americans have a hard time keeping the wolf from the door. I know Tom didn't know that Mary didn't do that. Sami got on the camel.",NA
2020/68,"Maragaret Wielgus,Jenniffer Winninger","81,82",Imported Oil and U.S. National Security,2020,Accept,Accept,"You'll change your mind after I explain it. Mennad was so irritated. Where are you going on your honeymoon? The twins are so much alike that I can not distinguish one from the other. I knew it was going to hurt Layla, yet I did it. What does this phrase mean? Tom is welcome. I often catch cold. By the time the senator finished his speech, the audience had lost interest. The purchase was perfectly legal. He went on working without a break last night. He spoke concisely. I'm having a really great time. All the kids are doing that. Tom and Mary said John wanted them to do that for them.",NA
